dice,iou,accuracy,hd95,sensitivity,precision,model,image,tumour_type
0.9646479402312284,0.93171007014432,0.9967689514160156,4.0,0.9356327422880738,0.9955203308063405,proposed_narrow,brisc2025_test_00401_me_co_t1.jpg,meningioma
0.7547533092659446,0.6061074603788171,0.9961128234863281,32.96902013053426,0.6413087934560328,0.9169590643274854,proposed_narrow,brisc2025_test_00077_gl_ax_t1.jpg,glioma
0.9158826784726065,0.844818785094436,0.99884033203125,4.0,0.8508997429305912,0.9916117435590174,proposed_narrow,brisc2025_test_00363_me_ax_t1.jpg,meningioma
0.9300769488123118,0.8692933083176986,0.9976081848144531,6.082762530298219,0.9985632183908046,0.8703819661865999,proposed_narrow,brisc2025_test_00459_me_co_t1.jpg,meningioma
0.5327586206896552,0.36310223266745006,0.9979324340820312,44.096481837268946,0.7392344497607656,0.4164420485175202,proposed_narrow,brisc2025_test_00886_pi_co_t1.jpg,pituitary
0.9624204377016304,0.927563025210084,0.9983558654785156,3.5833875946991784,0.9556709956709957,0.9692658939234282,proposed_narrow,brisc2025_test_00511_me_sa_t1.jpg,meningioma
0.0,0.0,0.9874267578125,53.06834739261276,0.0,0.0,proposed_narrow,brisc2025_test_00910_pi_co_t1.jpg,pituitary
0.14816859930057058,0.08001192724381274,0.964691162109375,86.05085682255176,0.36001788908765653,0.093279258400927,proposed_narrow,brisc2025_test_00135_gl_co_t1.jpg,glioma
0.927144535840188,0.864184008762322,0.99810791015625,4.47213595499958,0.9190448456610367,0.9353882631890931,proposed_narrow,brisc2025_test_00035_gl_ax_t1.jpg,glioma
0.9560541913632514,0.9158082569551464,0.9960403442382812,8.54400374531753,0.9543571971938128,0.9577572313173297,proposed_narrow,brisc2025_test_00536_me_sa_t1.jpg,meningioma
0.9516539440203562,0.9077669902912622,0.9986953735351562,4.920820393249949,0.9166666666666666,0.9894179894179894,proposed_narrow,brisc2025_test_00520_me_sa_t1.jpg,meningioma
0.932824427480916,0.8741058655221745,0.99932861328125,2.23606797749979,0.9285714285714286,0.9371165644171779,proposed_narrow,brisc2025_test_00759_pi_ax_t1.jpg,pituitary
0.6727373068432672,0.5068607068607068,0.9954757690429688,22.59090323903261,0.9752,0.5134793597304128,proposed_narrow,brisc2025_test_00777_pi_ax_t1.jpg,pituitary
0.7942530852827409,0.6587228842040941,0.9957389831542969,17.46424919657298,0.6786276361347183,0.9573712255772646,proposed_narrow,brisc2025_test_00885_pi_co_t1.jpg,pituitary
0.9596774193548387,0.9224806201550387,0.9975204467773438,5.0,0.9445597753083405,0.9752868490732568,proposed_narrow,brisc2025_test_00301_me_ax_t1.jpg,meningioma
0.9377189567925263,0.8827409307438622,0.99755859375,5.0,0.9489856214299783,0.9267166762839008,proposed_narrow,brisc2025_test_00196_gl_sa_t1.jpg,glioma
0.908968307484828,0.8331273176761433,0.9994850158691406,2.23606797749979,0.8998664886515354,0.9182561307901907,proposed_narrow,brisc2025_test_00979_pi_sa_t1.jpg,pituitary
0.9227778759498144,0.8566272965879265,0.9983329772949219,9.080009036010734,0.9501455604075691,0.896942631398145,proposed_narrow,brisc2025_test_00234_gl_sa_t1.jpg,glioma
0.7998136935258501,0.666407947842285,0.9918022155761719,17.403777388090692,0.7292339052148803,0.885519801980198,proposed_narrow,brisc2025_test_00187_gl_sa_t1.jpg,glioma
